draw,roc_auc__isds_v1,average_precision__isds_v1,roc_auc__isds_energy_component,average_precision__isds_energy_component,roc_auc__isds_context_component,average_precision__isds_context_component,auc_diff_isds_minus_energy,auc_diff_isds_minus_context
1791,0.9251700680272109,0.8224057892472216,0.8027210884353742,0.7293885897413803,0.8571428571428571,0.6989351296073986,0.12244897959183676,0.06802721088435382
1792,0.9243421052631579,0.7971492382789505,0.850328947368421,0.7202333366942545,0.8610197368421053,0.8095197564314979,0.07401315789473684,0.06332236842105254
1793,0.967741935483871,0.7980122655122655,0.8935483870967742,0.6786202686202687,0.932258064516129,0.8293253968253967,0.0741935483870968,0.03548387096774197
1794,0.9857142857142858,0.9813429324298889,0.9365079365079365,0.9301893271928654,0.8833333333333333,0.8495227179943001,0.049206349206349254,0.10238095238095246
1795,0.9178885630498533,0.7719574366964509,0.7785923753665689,0.6704966111703864,0.9347507331378299,0.8529019511597451,0.13929618768328444,-0.016862170087976525
1796,0.9862068965517241,0.9749346405228759,0.9425287356321839,0.9068297786951037,0.9482758620689655,0.9183430295195001,0.04367816091954024,0.037931034482758585
1797,0.96625,0.9725910903623297,0.8925,0.9355690816508316,0.910625,0.9499462036560242,0.0737500000000001,0.055625000000000036
1798,0.9516666666666667,0.8743390966646535,0.8583333333333333,0.8124154626555553,0.9258333333333333,0.9519747549245904,0.09333333333333338,0.025833333333333375
1799,0.880184331797235,0.7186731331159537,0.7619047619047619,0.6223989781748659,0.8602150537634409,0.6670888218821185,0.11827956989247312,0.019969278033794113
1800,0.8977272727272727,0.7459031347844539,0.7855113636363636,0.6484099649199072,0.8835227272727273,0.8868022137125908,0.11221590909090906,0.014204545454545414
1801,0.9166666666666666,0.7420939250807672,0.775,0.6184906040407101,0.8805555555555555,0.7385930618664369,0.1416666666666666,0.036111111111111094
1802,0.9533834586466166,0.834737989228039,0.8015037593984963,0.688294152416509,0.8511278195488722,0.6711226200434816,0.15187969924812028,0.10225563909774438
1803,0.9865319865319865,0.9658119658119659,0.9730639730639731,0.9287749287749286,0.9175084175084175,0.5630952380952381,0.013468013468013407,0.06902356902356899
1804,0.9971509971509972,0.9970962086346702,0.8974358974358975,0.9283831238064649,0.9344729344729344,0.9235595866329066,0.09971509971509973,0.06267806267806275
1805,0.8425,0.44389494793132567,0.7475,0.32959663524880917,0.79625,0.4218246407376842,0.09499999999999997,0.04625000000000001
1806,0.9020689655172414,0.8471376644657472,0.8,0.7863641957726134,0.8917241379310344,0.909062266235721,0.10206896551724132,0.010344827586206917
1807,0.9161184210526315,0.7882956319310648,0.8338815789473685,0.6942335847099186,0.837171052631579,0.7008045054502394,0.08223684210526305,0.07894736842105254
1808,0.9981617647058824,0.9967320261437908,0.9338235294117647,0.9155374472304135,0.9678308823529411,0.8492734031198158,0.06433823529411764,0.030330882352941235
1809,0.9557894736842105,0.8609332270949972,0.791578947368421,0.7163345955969632,0.861578947368421,0.8009801714880765,0.16421052631578947,0.09421052631578952
1810,0.9583333333333334,0.8068868456473499,0.8432539682539683,0.6649003720432292,0.8611111111111112,0.6074911075541328,0.11507936507936511,0.09722222222222221
1811,0.9810246679316889,0.9681630546955626,0.8747628083491461,0.8710900895680536,0.8614800759013282,0.6922626678959456,0.10626185958254275,0.11954459203036061
1812,0.9088888888888889,0.7065864544811914,0.8222222222222222,0.5998928132983861,0.9033333333333333,0.7403621378621378,0.08666666666666667,0.005555555555555536
1813,0.9976689976689976,0.9945054945054945,0.9463869463869464,0.9245421245421246,0.9533799533799534,0.9139166389166389,0.05128205128205121,0.04428904428904423
1814,0.9583333333333334,0.7971530784030784,0.84375,0.6363128060708706,0.8515625,0.6549636243386243,0.11458333333333337,0.10677083333333337
1815,0.8710526315789474,0.4976218174670187,0.7210526315789474,0.39408807478574914,0.8671052631578947,0.5512582626713061,0.15000000000000002,0.003947368421052699
1816,0.9797979797979798,0.9543335452426362,0.9595959595959596,0.9218115218115218,0.9141414141414141,0.9112359862359862,0.02020202020202022,0.06565656565656564
1817,0.8875,0.5655663780663781,0.83125,0.48235705577457494,0.8708333333333333,0.6769715218180129,0.05624999999999991,0.016666666666666607
1818,0.9642857142857143,0.9567898576919734,0.8668831168831169,0.8897907280156393,0.8246753246753247,0.7232524987254841,0.09740259740259738,0.13961038961038963
1819,0.9925925925925926,0.9916375595419074,0.8814814814814815,0.9211505298296054,0.8859259259259259,0.9012392931922344,0.11111111111111105,0.10666666666666669
1820,0.9642857142857143,0.9379167576121358,0.9203296703296703,0.886960361067504,0.8928571428571429,0.8215018641489229,0.04395604395604402,0.0714285714285714
1821,0.9171052631578948,0.737932805202256,0.7592105263157894,0.5906236314935089,0.8302631578947368,0.6031535157336425,0.1578947368421053,0.08684210526315794
1822,0.9625,0.8532156105829379,0.8625,0.7574353606940107,0.8534722222222222,0.7293246105746106,0.09999999999999998,0.10902777777777783
1823,0.9914285714285714,0.9846415489272633,0.8771428571428571,0.844206032063175,0.9371428571428572,0.7796761147103917,0.11428571428571432,0.05428571428571427
1824,0.8636363636363636,0.5543230341288321,0.8131313131313131,0.45462311283800166,0.7866161616161617,0.6218380903432728,0.0505050505050505,0.07702020202020199
1825,0.9464285714285714,0.6220238095238095,0.9285714285714286,0.5666666666666667,0.9285714285714286,0.6950757575757576,0.017857142857142794,0.017857142857142794
1826,0.9236111111111112,0.7486794957276629,0.7916666666666666,0.6202284044389308,0.8645833333333334,0.7089231775064618,0.13194444444444453,0.05902777777777779
1827,0.9384615384615385,0.7746604702487054,0.8666666666666667,0.6520056768789021,0.8666666666666667,0.7624721683545211,0.07179487179487176,0.07179487179487176
1828,0.8421052631578947,0.5792548481296212,0.7013157894736842,0.4703065275815936,0.8447368421052631,0.8415076022294533,0.14078947368421046,-0.0026315789473684292
1829,0.9637681159420289,0.9558950480777106,0.9371980676328503,0.932342092412686,0.9070048309178744,0.9027573071051331,0.02657004830917864,0.05676328502415451
1830,0.9166666666666666,0.7284595034595034,0.9077380952380952,0.7031288156288156,0.8303571428571429,0.7867508648758649,0.008928571428571397,0.08630952380952372
1831,0.8391812865497076,0.4282355534806515,0.7719298245614035,0.3631252805165849,0.8362573099415205,0.4304606286959227,0.06725146198830412,0.0029239766081871066
1832,0.9736842105263158,0.8412847337847338,0.8421052631578947,0.6881798878083708,0.9236842105263158,0.8583948452598339,0.13157894736842113,0.050000000000000044
1833,1.0,1.0,0.946875,0.905296442687747,0.9625,0.867936507936508,0.05312499999999998,0.03749999999999998
1834,0.9875776397515528,0.9828161224119777,0.8385093167701864,0.8569226304888519,0.9231366459627329,0.9289730803309336,0.1490683229813664,0.06444099378881984
1835,0.9117647058823529,0.8072787668743774,0.8491048593350383,0.7595657767894101,0.819693094629156,0.6480798408636906,0.0626598465473146,0.09207161125319696
1836,0.9834710743801653,0.9595404595404595,0.9256198347107438,0.8633033633033633,0.9022038567493113,0.8049625812783706,0.05785123966942152,0.0812672176308541
1837,1.0,1.0,0.9545454545454546,0.9679890422077921,0.9772727272727273,0.9803756157635468,0.045454545454545414,0.022727272727272707
1838,0.9644970414201184,0.9359573119188505,0.9763313609467456,0.9540997464074388,0.8653846153846154,0.8592930551230147,-0.011834319526627168,0.09911242603550297
1839,0.9056261343012704,0.7850837839416384,0.8421052631578947,0.7300555991480957,0.8656987295825771,0.8194987616491581,0.06352087114337568,0.03992740471869327
1840,0.9746031746031746,0.9642366747221276,0.8746031746031746,0.8754647852964297,0.9261904761904762,0.8837151454728485,0.09999999999999998,0.04841269841269835
1841,0.9404761904761905,0.8269153685820352,0.8531746031746031,0.7390471728932771,0.8928571428571429,0.8519537168229979,0.08730158730158732,0.04761904761904756
1842,0.9401709401709402,0.7896326775286051,0.8461538461538461,0.6949320315699625,0.915954415954416,0.785005974682088,0.09401709401709402,0.024216524216524205
1843,0.9376344086021505,0.7928322457269825,0.8795698924731182,0.7056635375288626,0.8473118279569892,0.6726641519623975,0.058064516129032295,0.0903225806451613
1844,1.0,1.0,0.9912854030501089,0.9856737793156478,1.0,1.0,0.008714596949891074,0.0
1845,0.9528130671506352,0.9304892463264526,0.8765880217785844,0.85809657773087,0.9174228675136116,0.916346264674438,0.07622504537205077,0.03539019963702361
1846,0.956390977443609,0.8409037947412631,0.8736842105263158,0.7433028061972419,0.8751879699248121,0.8052941708541154,0.08270676691729317,0.08120300751879694
1847,0.9712643678160919,0.9558950480777106,0.9310344827586207,0.8865156677592179,0.9233716475095786,0.8903053813792137,0.04022988505747127,0.04789272030651337
1848,0.8990384615384616,0.8169303195174306,0.8173076923076923,0.7560485367829476,0.875,0.7358530050233033,0.08173076923076927,0.024038461538461564
1849,0.9575163398692811,0.8256177011640498,0.8169934640522876,0.6604172374576606,0.8513071895424836,0.6734948967244584,0.14052287581699352,0.10620915032679745
1850,0.893048128342246,0.6683547828481633,0.7736185383244206,0.567965997528206,0.8975044563279857,0.8674937678420651,0.11942959001782538,-0.004456327985739694
1851,0.9953917050691244,0.9931869717584002,0.9124423963133641,0.9152967034767123,0.9516129032258065,0.940655219699983,0.08294930875576034,0.04377880184331795
1852,0.9188311688311688,0.8232771322256326,0.8165584415584416,0.7355508949611553,0.8766233766233766,0.854675234776795,0.10227272727272718,0.04220779220779214
1853,0.9141494435612083,0.7079486616721459,0.7837837837837838,0.5488648632078795,0.8378378378378378,0.6888303469148515,0.13036565977742454,0.07631160572337048
1854,0.9553571428571429,0.8021897084397084,0.8452380952380952,0.6920084545084545,0.9196428571428571,0.903741458704694,0.11011904761904767,0.03571428571428581
1855,0.8640350877192983,0.5241485366485367,0.7214912280701754,0.4146439812200682,0.8508771929824561,0.5539545840632797,0.14254385964912286,0.013157894736842146
1856,0.9954233409610984,0.9945983379501385,0.9107551487414187,0.934638117300656,0.9416475972540046,0.8184165493376019,0.0846681922196797,0.053775743707093815
1857,0.95,0.872454176029733,0.8433333333333334,0.7976919420867831,0.92,0.9102434465973018,0.10666666666666658,0.029999999999999916
1858,0.9603174603174603,0.9279267476221257,0.9523809523809523,0.9100696047649829,0.8703703703703703,0.7989983429269143,0.00793650793650802,0.08994708994709
1859,0.9714285714285714,0.7345238095238095,0.8809523809523809,0.5912698412698413,0.9285714285714286,0.5646464646464646,0.09047619047619049,0.042857142857142816
1860,0.9257246376811594,0.8532086919722789,0.8514492753623188,0.7971498419364048,0.9347826086956522,0.8589837699596892,0.07427536231884058,-0.009057971014492794
1861,0.9134125636672326,0.7882956319310648,0.8268251273344652,0.6935925590688928,0.831918505942275,0.8279664289958407,0.08658743633276733,0.08149405772495755
1862,0.9029411764705882,0.7046577327471291,0.7691176470588236,0.587454369662223,0.8933823529411765,0.7290563600306247,0.13382352941176467,0.00955882352941173
1863,0.9012539184952978,0.7995162215913202,0.8181818181818182,0.7311309820885351,0.8275862068965517,0.7334430385401891,0.08307210031347956,0.07366771159874608
1864,0.9831029185867896,0.9765810276679843,0.9032258064516129,0.898801166890508,0.9009216589861752,0.8398739176653791,0.07987711213517668,0.0821812596006144
1865,0.9692307692307692,0.970011311264627,0.9015384615384615,0.9281008215824271,0.8415384615384616,0.785629480864531,0.06769230769230772,0.12769230769230766
1866,0.907051282051282,0.7320874183006536,0.907051282051282,0.7146608021608022,0.8060897435897436,0.584352700757163,0.0,0.10096153846153844
1867,0.9583333333333334,0.8408133023022728,0.8587962962962963,0.7408226185364344,0.9467592592592593,0.8815011479533539,0.09953703703703709,0.01157407407407407
1868,0.9769820971867008,0.9720846233230134,0.9309462915601023,0.9364027149321267,0.9117647058823529,0.6683547828481633,0.04603580562659848,0.0652173913043479
1869,0.9930434782608696,0.9922513686691381,0.9182608695652174,0.939800535011869,0.9095652173913044,0.919318131235433,0.07478260869565223,0.08347826086956522
1870,1.0,1.0,0.9293478260869565,0.8998538011695907,0.9510869565217391,0.8430215617715617,0.07065217391304346,0.048913043478260865
1871,0.8529411764705882,0.6569306479105913,0.7941176470588235,0.6077327319478004,0.8088235294117647,0.6954566353250781,0.05882352941176472,0.044117647058823484
1872,0.8473118279569892,0.597709546153482,0.7376344086021506,0.5128080327050579,0.875268817204301,0.6326212193603499,0.10967741935483866,-0.027956989247311825
1873,0.9268680445151033,0.7292468610344502,0.8187599364069952,0.6098892247388711,0.8521462639109698,0.7520551375175967,0.10810810810810811,0.07472178060413348
1874,0.9550173010380623,0.8274291068408716,0.8512110726643599,0.7110079907748821,0.8918685121107266,0.7011671713717749,0.10380622837370235,0.06314878892733566
1875,0.9315476190476191,0.7514282014282014,0.8511904761904762,0.6369521127164316,0.8839285714285714,0.8385251322751323,0.0803571428571429,0.04761904761904767
1876,0.9138755980861244,0.6335340098497994,0.7894736842105263,0.46910532278179334,0.7583732057416268,0.5183210374597934,0.12440191387559807,0.1555023923444976
1877,1.0,1.0,0.9125,0.9072904973610618,0.95625,0.9151387129812052,0.08750000000000002,0.043749999999999956
1878,0.8893178893178894,0.6853234189298615,0.7657657657657657,0.5835755741157865,0.9054054054054054,0.8532415227506253,0.12355212355212364,-0.01608751608751602
1879,0.9002932551319648,0.6339178795061148,0.841642228739003,0.5274153013387463,0.873900293255132,0.656194682510472,0.058651026392961825,0.02639296187683282
1880,0.9389140271493213,0.7586653542535895,0.8642533936651584,0.6670697207848911,0.9287330316742082,0.7365816283951555,0.07466063348416285,0.010180995475113086
1881,0.9288888888888889,0.7799429128376496,0.8666666666666667,0.7113797612124184,0.8966666666666666,0.7847289382967131,0.06222222222222218,0.03222222222222226
1882,0.9642857142857143,0.8021897084397084,0.9047619047619048,0.7116489282819929,0.9285714285714286,0.7986370723503077,0.059523809523809534,0.0357142857142857
1883,0.9157706093189965,0.7414031348909305,0.7992831541218638,0.6207838249695611,0.9229390681003584,0.7860901504692355,0.11648745519713266,-0.007168458781361964
1884,0.9253472222222222,0.7917893375733148,0.8402777777777778,0.7076042196602744,0.84375,0.8188751983892667,0.08506944444444442,0.08159722222222221
1885,0.9224598930481284,0.6623311032401942,0.8529411764705882,0.5691263655555531,0.8449197860962567,0.6230447330447331,0.06951871657754016,0.07754010695187163
1886,0.896551724137931,0.6804984074969701,0.8103448275862069,0.6023547694600326,0.874384236453202,0.9104081632653062,0.0862068965517242,0.022167487684729092
1887,0.9620689655172414,0.7904365079365079,0.8758620689655172,0.6601587301587302,0.9362068965517242,0.7757176595334491,0.0862068965517242,0.025862068965517238
1888,0.9550691244239631,0.8809725732588832,0.8559907834101382,0.8079711706774803,0.923963133640553,0.9515500244410343,0.09907834101382484,0.03110599078341003
1889,0.9444444444444444,0.8699124584880155,0.8645833333333334,0.8144510981227734,0.90625,0.9485607946882458,0.07986111111111105,0.03819444444444442
1890,0.9957983193277311,0.9910714285714286,0.9180672268907563,0.904061059907834,0.9096638655462185,0.7536641282693913,0.07773109243697485,0.08613445378151263
1891,0.9827586206896551,0.915079365079365,0.9655172413793104,0.8551587301587302,0.9137931034482759,0.6815175565175564,0.01724137931034475,0.06896551724137923
1892,0.9858823529411764,0.980351686598272,0.9458823529411765,0.943774029219531,0.9211764705882353,0.8237313884372708,0.039999999999999925,0.06470588235294117
1893,0.9722222222222222,0.7856701940035273,0.8333333333333334,0.612857711782443,0.904320987654321,0.6403937193410878,0.13888888888888884,0.0679012345679012
1894,0.9529411764705882,0.8445976409211703,0.908235294117647,0.7964684190735911,0.9470588235294117,0.8778569591035444,0.04470588235294115,0.00588235294117645
1895,0.971875,0.9246503496503496,0.925,0.8577272727272728,0.8640625,0.7001092861386978,0.046875,0.10781250000000009
1896,0.9128205128205128,0.6888474270827213,0.8128205128205128,0.5682677466152698,0.9192307692307692,0.9179876558835836,0.09999999999999998,-0.0064102564102563875
1897,0.9444444444444444,0.8336677292817645,0.845679012345679,0.7383359353399344,0.9197530864197531,0.7831605799206867,0.09876543209876543,0.024691358024691357
1898,0.9769585253456221,0.9673973541985965,0.8878648233486943,0.878258311372991,0.9308755760368663,0.9221623152918429,0.08909370199692779,0.04608294930875578
1899,0.9815668202764977,0.9798468427329861,0.8870967741935484,0.903009127942294,0.9205069124423964,0.8917215701421061,0.09447004608294929,0.06105990783410131
1900,0.9696969696969697,0.7713789682539682,0.8977272727272727,0.6448412698412698,0.928030303030303,0.6259386446886447,0.07196969696969702,0.04166666666666674
1901,0.9388888888888889,0.8181800908452095,0.8537037037037037,0.7308679018302341,0.8759259259259259,0.7150469834161589,0.08518518518518514,0.062962962962963
1902,0.8783783783783784,0.42932900432900434,0.8288288288288288,0.3610042735042735,0.8603603603603603,0.39257866889445836,0.0495495495495496,0.018018018018018056
1903,0.9176470588235294,0.6318253968253968,0.8411764705882353,0.5089959580323358,0.9220588235294118,0.7769336219336219,0.07647058823529407,-0.004411764705882448
1904,0.956989247311828,0.8883708883708884,0.956989247311828,0.8883708883708884,0.8512544802867383,0.5886243386243386,0.0,0.10573476702508966
1905,0.9117647058823529,0.6804984074969701,0.7773109243697479,0.5364051362171663,0.8949579831932774,0.6816301184558784,0.134453781512605,0.01680672268907557
1906,0.9485714285714286,0.8585615728513735,0.8304761904761905,0.7746585915392077,0.9171428571428571,0.9228428544157203,0.11809523809523814,0.03142857142857147
1907,0.9453125,0.8291775422290129,0.8541666666666666,0.7336735862901067,0.8932291666666666,0.7867936468301171,0.09114583333333337,0.05208333333333337
1908,0.967032967032967,0.8188793349507636,0.8241758241758241,0.6330811153290146,0.8717948717948718,0.6601540514502267,0.1428571428571429,0.09523809523809523
1909,0.9481481481481482,0.8507302304659788,0.8555555555555555,0.7727450918569339,0.8962962962962963,0.8400479596699647,0.09259259259259267,0.05185185185185193
1910,0.9594594594594594,0.8068868456473499,0.806949806949807,0.6214686704458929,0.833976833976834,0.6632755345247314,0.15250965250965243,0.12548262548262545
1911,0.9317647058823529,0.8181799892371737,0.8847058823529412,0.7628233120811887,0.9035294117647059,0.8047910057613684,0.04705882352941171,0.028235294117647025
1912,0.9357142857142857,0.7392509811095338,0.8339285714285715,0.6162688253439027,0.9446428571428571,0.8712035187035188,0.10178571428571426,-0.008928571428571397
1913,1.0,1.0,0.9318181818181818,0.9470108695652174,0.9701704545454546,0.9610918972332015,0.06818181818181823,0.029829545454545414
1914,0.998641304347826,0.9981884057971016,0.8940217391304348,0.907804378399344,0.9273097826086957,0.8861320333408031,0.10461956521739124,0.07133152173913038
1915,0.96875,0.818322187072187,0.9375,0.7613560323119146,0.953125,0.8052951677951677,0.03125,0.015625
1916,0.9363636363636364,0.837558754570496,0.8515151515151516,0.769121263993325,0.8742424242424243,0.8831381216094272,0.08484848484848484,0.06212121212121213
1917,0.958041958041958,0.9521537129629496,0.8933566433566433,0.9024425346828949,0.8592657342657343,0.7783367143444895,0.06468531468531469,0.09877622377622375
1918,1.0,1.0,0.854320987654321,0.8611548987411056,0.9407407407407408,0.9120690111402185,0.14567901234567904,0.059259259259259234
1919,0.9566666666666667,0.9562192128858795,0.9233333333333333,0.9353560419650236,0.9,0.9344879760142453,0.033333333333333326,0.05666666666666664
1920,0.9772727272727273,0.9702429290077511,0.8909090909090909,0.8947511162259262,0.8303030303030303,0.8200501099309051,0.08636363636363642,0.14696969696969697
1921,0.9444444444444444,0.6793578643578645,0.8611111111111112,0.57092277820219,0.9222222222222223,0.6734241483154526,0.08333333333333326,0.022222222222222143
1922,0.9266666666666666,0.8149004615394777,0.8366666666666667,0.7313557874212908,0.8733333333333333,0.8249997146788317,0.08999999999999997,0.053333333333333344
1923,0.9550173010380623,0.8274291068408716,0.8667820069204152,0.7237336344284077,0.9230103806228374,0.8335515186049262,0.08823529411764708,0.032006920415224904
1924,0.9595959595959596,0.8577663572776835,0.8658008658008658,0.7578006728955747,0.9292929292929293,0.8981357761018607,0.09379509379509376,0.030303030303030276
1925,0.9367647058823529,0.8176396624830129,0.8544117647058823,0.7283856306736741,0.8926470588235295,0.7444784804765828,0.08235294117647063,0.044117647058823484
1926,0.9148073022312373,0.7376657226502428,0.7971602434077079,0.6151702816700084,0.8995943204868154,0.8624828611361118,0.11764705882352944,0.015212981744421872
1927,0.9959514170040485,0.9945983379501385,0.9473684210526315,0.9425317157902299,0.9524291497975709,0.9617795287451363,0.04858299595141702,0.04352226720647767
1928,0.9884615384615385,0.9836435144233132,0.9173076923076923,0.9155987171583148,0.9230769230769231,0.9126005813831901,0.07115384615384623,0.06538461538461537
1929,0.9619047619047619,0.8228930437753967,0.8419047619047619,0.675399709610236,0.8990476190476191,0.6796286206659966,0.12,0.06285714285714283
1930,0.9475806451612904,0.815861523345076,0.8649193548387096,0.7286540563194974,0.8810483870967742,0.7538654054279055,0.08266129032258074,0.06653225806451613
1931,0.9885714285714285,0.9749346405228759,0.88,0.8193698186345244,0.9228571428571428,0.8538555278944295,0.10857142857142854,0.06571428571428573
1932,0.984375,0.9654761904761905,0.9401041666666666,0.9140615131994442,0.8841145833333334,0.773555796055796,0.04427083333333337,0.10026041666666663
1933,0.9014705882352941,0.7032332313226275,0.8191176470588235,0.6435279220100861,0.8970588235294118,0.6859357637976059,0.08235294117647063,0.004411764705882337
1934,0.8771551724137931,0.6784041661919951,0.8146551724137931,0.6245328952952791,0.8512931034482759,0.5931617582296931,0.0625,0.025862068965517238
1935,0.9107551487414187,0.8122751504807778,0.8260869565217391,0.7479961572474201,0.8810068649885584,0.9109325916601458,0.08466819221967958,0.029748283752860316
1936,0.9835082458770614,0.9803785345089694,0.9205397301349325,0.9302043811769213,0.881559220389805,0.8612088060916278,0.06296851574212892,0.10194902548725637
1937,0.9540740740740741,0.8764025698351045,0.8296296296296296,0.7919882239255077,0.9518518518518518,0.8474148879978481,0.12444444444444447,0.0022222222222222365
1938,0.9585714285714285,0.8797942506180897,0.8385714285714285,0.7952637289447094,0.9307142857142857,0.9287240367522986,0.12,0.027857142857142803
1939,0.9861751152073732,0.971343537414966,0.9539170506912442,0.9100073362678405,0.9481566820276498,0.9339015151515151,0.032258064516129004,0.03801843317972342
1940,0.9916666666666667,0.9866269841269841,0.9222222222222223,0.9017792501616031,0.95,0.9448242607066137,0.06944444444444442,0.04166666666666674
1941,0.9659090909090909,0.9218115218115218,0.9289772727272727,0.8776282639919004,0.8295454545454546,0.536172041674434,0.03693181818181823,0.13636363636363635
1942,0.957680250783699,0.966461687825895,0.8996865203761756,0.93299456159118,0.9224137931034483,0.9594057950419426,0.057993730407523425,0.03526645768025072
1943,0.9897959183673469,0.9815476190476191,0.9081632653061225,0.892017352846846,0.9183673469387755,0.7243292630510675,0.08163265306122447,0.0714285714285714
1944,0.9333333333333333,0.8009148101640361,0.8607843137254902,0.7340888461585967,0.9127450980392157,0.8756112207669301,0.0725490196078431,0.020588235294117685
1945,0.9411764705882353,0.8181799892371737,0.8985801217038539,0.7706269463554111,0.9127789046653144,0.7807819931552183,0.04259634888438135,0.028397565922920864
1946,0.964349376114082,0.8439852752318605,0.8627450980392157,0.7343811589167626,0.9563279857397504,0.8859865298100592,0.10160427807486627,0.008021390374331583
1947,0.9953379953379954,0.9897435897435898,0.8974358974358975,0.8474441561974719,0.921911421911422,0.7124622109916228,0.09790209790209792,0.07342657342657344
1948,1.0,1.0,0.8737024221453287,0.8692305531838405,0.9022491349480969,0.7994822671960496,0.12629757785467133,0.09775086505190311
1949,0.9393939393939394,0.7584891118982028,0.9212121212121213,0.699326935690572,0.8818181818181818,0.7467338217338217,0.018181818181818188,0.05757575757575761
1950,0.9444444444444444,0.7196969696969696,0.8958333333333334,0.63260582010582,0.9149305555555556,0.6978615520282188,0.04861111111111105,0.02951388888888884
1951,0.9511111111111111,0.8834985991400849,0.8207407407407408,0.8026780503236883,0.9177777777777778,0.902648519287324,0.13037037037037036,0.033333333333333326
1952,0.9788461538461538,0.9831162470627355,0.925,0.9488071902522031,0.9365384615384615,0.975499239102478,0.053846153846153766,0.04230769230769227
1953,0.9909255898366606,0.9868003341687552,0.9001814882032668,0.906954154044187,0.9192377495462795,0.8606852893695,0.09074410163339375,0.07168784029038111
1954,1.0,1.0,0.9615384615384616,0.9477264922577423,0.9711538461538461,0.9686855005159958,0.038461538461538436,0.028846153846153855
1955,0.995475113122172,0.9938080495356038,0.9434389140271493,0.9412350749318296,0.9242081447963801,0.8209507377154436,0.05203619909502266,0.07126696832579182
1956,0.9666666666666667,0.925412087912088,0.9194444444444444,0.8705009071388382,0.8305555555555556,0.6951141591902461,0.047222222222222276,0.13611111111111107
1957,0.9326923076923077,0.7124293253252529,0.8317307692307693,0.5700570284548613,0.9326923076923077,0.7788582762266972,0.10096153846153844,0.0
1958,0.8856015779092702,0.5837551337551338,0.8047337278106509,0.497978334090193,0.888560157790927,0.8083118191241762,0.0808678500986193,-0.00295857988165682
1959,0.9328125,0.8176396624830129,0.8359375,0.7280857602542385,0.89296875,0.8706634986390421,0.09687500000000004,0.03984375000000007
1960,0.9957264957264957,0.9897435897435898,0.9188034188034188,0.88666258586683,0.9220085470085471,0.7868072716756926,0.07692307692307698,0.07371794871794868
1961,0.96484375,0.9368187625927564,0.8828125,0.8411532238992088,0.875,0.8413408344994023,0.08203125,0.08984375
1962,0.941031941031941,0.7865694248054225,0.7936117936117936,0.6550909361200113,0.9084766584766585,0.8540752281330856,0.14742014742014742,0.032555282555282505
1963,0.9415584415584416,0.9100696047649829,0.9318181818181818,0.8905890852844635,0.8246753246753247,0.771439212256569,0.009740259740259827,0.11688311688311692
1964,0.9718934911242604,0.9717325972250432,0.8905325443786982,0.9159467494361859,0.8831360946745562,0.8602874409466638,0.08136094674556216,0.08875739644970415
1965,0.9976689976689976,0.9945054945054945,0.9067599067599068,0.8770824224405126,0.9265734265734266,0.7216192375399536,0.09090909090909083,0.07109557109557108
1966,0.9866666666666667,0.9804294827979039,0.905,0.9129030812542858,0.9175,0.900067607312514,0.08166666666666667,0.06916666666666671
1967,0.8996655518394648,0.7754311069205988,0.7608695652173914,0.6790666966830541,0.9063545150501672,0.8420429844279065,0.1387959866220735,-0.006688963210702337
1968,0.9770408163265306,0.9597163865546218,0.923469387755102,0.8901660664265706,0.875,0.8292124542124542,0.0535714285714286,0.10204081632653061
1969,0.8692307692307693,0.6183823063496795,0.7769230769230769,0.5206530655447064,0.8423076923076923,0.8364420835574682,0.09230769230769231,0.02692307692307694
1970,0.915,0.9150527032287469,0.8783333333333333,0.8971600820685488,0.8233333333333334,0.7441417199377,0.036666666666666736,0.09166666666666667
1971,0.945,0.9205069494059432,0.945,0.9311715551605257,0.82875,0.7137013041424807,0.0,0.11624999999999996
1972,0.9505494505494505,0.8029828077905,0.8406593406593407,0.6753080700661346,0.8983516483516484,0.7731328566071827,0.10989010989010983,0.05219780219780212
1973,0.9168734491315137,0.794461862123861,0.7866004962779156,0.7002483677504865,0.8951612903225806,0.8388145592389625,0.13027295285359808,0.02171215880893307
1974,0.9565217391304348,0.8681936904601754,0.8170914542728636,0.7508393956510886,0.9227886056971514,0.804982362122776,0.13943028485757125,0.033733133433283435
1975,0.881578947368421,0.6774753320220409,0.7088815789473685,0.5520671674021255,0.8725328947368421,0.7988459821082325,0.17269736842105254,0.009046052631578871
1976,0.9219015280135824,0.7575570008131591,0.833616298811545,0.6825594277192212,0.8904923599320883,0.7585687377264305,0.08828522920203741,0.03140916808149408
1977,0.9883870967741936,0.9895418166338813,0.8425806451612903,0.9063085132866909,0.9077419354838709,0.9195906631350163,0.1458064516129033,0.08064516129032262
1978,0.9313725490196079,0.7389792783755632,0.7924836601307189,0.5962030937119136,0.8799019607843137,0.7400051098326961,0.13888888888888895,0.05147058823529416
1979,0.9893899204244032,0.9787545787545788,0.9602122015915119,0.943756499910346,0.9098143236074271,0.8430647854560898,0.02917771883289133,0.07957559681697612
1980,0.9754385964912281,0.9623009377510763,0.9052631578947369,0.895932448711336,0.9052631578947369,0.8202349504116627,0.07017543859649122,0.07017543859649122
1981,0.9545454545454546,0.9442399892597522,0.8977272727272727,0.8901448102729322,0.8831168831168831,0.8896667520331757,0.05681818181818188,0.07142857142857151
